2022-03-28 10:57:06,002 INFO 2022-03-28 10:57:06.002636 || JSON data Retrieved 
2022-03-28 10:57:06,004 INFO 2022-03-28 10:57:06.004102 || Getting data from JSON 
2022-03-28 10:57:06,055 INFO 2022-03-28 10:57:06.054948 || Data retrieved 
2022-03-28 10:57:06,056 INFO 2022-03-28 10:57:06.056077 || https://dps.report/getJson?permalink=oHtB-20220325-193209_wvw 
2022-03-28 10:57:06,056 INFO 2022-03-28 10:57:06.056783 || Getting JSON data from https://dps.report/getJson?permalink=oHtB-20220325-193209_wvw
2022-03-28 10:57:09,076 INFO 2022-03-28 10:57:09.075869 || JSON data Retrieved 
2022-03-28 10:57:09,077 INFO 2022-03-28 10:57:09.077231 || Getting data from JSON 
2022-03-28 10:57:09,123 INFO 2022-03-28 10:57:09.123302 || Data retrieved 
2022-03-28 10:57:09,124 INFO 2022-03-28 10:57:09.124432 || https://dps.report/getJson?permalink=RqqU-20220325-193442_wvw 
2022-03-28 10:57:09,125 INFO 2022-03-28 10:57:09.125150 || Getting JSON data from https://dps.report/getJson?permalink=RqqU-20220325-193442_wvw
2022-03-28 10:57:13,251 INFO 2022-03-28 10:57:13.250693 || JSON data Retrieved 
2022-03-28 10:57:13,252 INFO 2022-03-28 10:57:13.252156 || Getting data from JSON 
2022-03-28 10:57:13,341 INFO 2022-03-28 10:57:13.341340 || Data retrieved 
2022-03-28 10:57:13,342 INFO 2022-03-28 10:57:13.342512 || https://dps.report/getJson?permalink=2SKO-20220326-102301_wvw 
2022-03-28 10:57:13,343 INFO 2022-03-28 10:57:13.343338 || Getting JSON data from https://dps.report/getJson?permalink=2SKO-20220326-102301_wvw
2022-03-28 10:57:16,682 INFO 2022-03-28 10:57:16.681927 || JSON data Retrieved 
2022-03-28 10:57:16,683 INFO 2022-03-28 10:57:16.683392 || Getting data from JSON 
2022-03-28 10:57:16,685 ERROR 2022-03-28 10:57:16.685355 || Couldnt get json/data from {'href': 'https://dps.report/getJson?permalink=2SKO-20220326-102301_wvw'} 
2022-03-28 10:57:16,686 ERROR 2022-03-28 10:57:16.686139 || 'Logger' object has no attribute 'write' 
2022-03-28 10:57:16,686 INFO 2022-03-28 10:57:16.686805 || Getting Raid data 
2022-03-28 10:57:16,698 INFO 2022-03-28 10:57:16.698309 || Welcome to the Records of Valhalla! 
2022-03-28 10:57:17,507 INFO 2022-03-28 10:57:17.507269 || Raid data retrieved 
2022-03-28 10:57:17,558 INFO 2022-03-28 10:57:17.558155 || DONE PROCESSING DATA 
2022-03-28 11:04:41,743 INFO 2022-03-28 11:04:41.743192 || PROCESSING DATA 
2022-03-28 11:04:41,744 INFO 2022-03-28 11:04:41.744803 || Considering fights with at least 10 allied players and at least 10 enemies that took longer than 30 s. 
2022-03-28 11:04:41,745 INFO 2022-03-28 11:04:41.745794 || https://dps.report/getJson?permalink=ljfy-20220325-192416_wvw 
2022-03-28 11:04:41,746 INFO 2022-03-28 11:04:41.746662 || Getting JSON data from https://dps.report/getJson?permalink=ljfy-20220325-192416_wvw
2022-03-28 11:04:45,143 INFO 2022-03-28 11:04:45.143054 || JSON data Retrieved 
2022-03-28 11:04:45,144 INFO 2022-03-28 11:04:45.144509 || Getting data from JSON 
2022-03-28 11:04:45,146 ERROR 2022-03-28 11:04:45.146262 || Couldnt get json/data from {'href': 'https://dps.report/getJson?permalink=ljfy-20220325-192416_wvw'} 
2022-03-28 11:04:45,147 ERROR 2022-03-28 11:04:45.147140 || 'Logger' object has no attribute 'write' 
2022-03-28 11:04:45,147 INFO 2022-03-28 11:04:45.147804 || https://dps.report/getJson?permalink=XOAa-20220325-192834_wvw 
2022-03-28 11:04:45,148 INFO 2022-03-28 11:04:45.148393 || Getting JSON data from https://dps.report/getJson?permalink=XOAa-20220325-192834_wvw
2022-03-28 11:04:48,276 INFO 2022-03-28 11:04:48.276271 || JSON data Retrieved 
2022-03-28 11:04:48,277 INFO 2022-03-28 11:04:48.277686 || Getting data from JSON 
2022-03-28 11:04:48,279 ERROR 2022-03-28 11:04:48.279235 || Couldnt get json/data from {'href': 'https://dps.report/getJson?permalink=XOAa-20220325-192834_wvw'} 
2022-03-28 11:04:48,280 ERROR 2022-03-28 11:04:48.280183 || 'Logger' object has no attribute 'write' 
2022-03-28 11:04:48,281 INFO 2022-03-28 11:04:48.280903 || https://dps.report/getJson?permalink=IXdI-20220325-193120_wvw 
2022-03-28 11:04:48,281 INFO 2022-03-28 11:04:48.281518 || Getting JSON data from https://dps.report/getJson?permalink=IXdI-20220325-193120_wvw
2022-03-28 11:04:51,438 INFO 2022-03-28 11:04:51.438221 || JSON data Retrieved 
2022-03-28 11:04:51,439 INFO 2022-03-28 11:04:51.439615 || Getting data from JSON 
2022-03-28 11:04:51,441 ERROR 2022-03-28 11:04:51.441376 || Couldnt get json/data from {'href': 'https://dps.report/getJson?permalink=IXdI-20220325-193120_wvw'} 
2022-03-28 11:04:51,442 ERROR 2022-03-28 11:04:51.442179 || 'Logger' object has no attribute 'write' 
2022-03-28 11:04:51,442 INFO 2022-03-28 11:04:51.442840 || https://dps.report/getJson?permalink=9J9p-20220325-193209_wvw 
2022-03-28 11:04:51,443 INFO 2022-03-28 11:04:51.443434 || Getting JSON data from https://dps.report/getJson?permalink=9J9p-20220325-193209_wvw
2022-03-28 11:04:54,345 INFO 2022-03-28 11:04:54.344873 || JSON data Retrieved 
2022-03-28 11:04:54,346 INFO 2022-03-28 11:04:54.346289 || Getting data from JSON 
2022-03-28 11:04:54,396 INFO 2022-03-28 11:04:54.396371 || Data retrieved 
2022-03-28 11:04:54,397 INFO 2022-03-28 11:04:54.397516 || https://dps.report/getJson?permalink=i1NG-20220325-193442_wvw 
2022-03-28 11:04:54,398 INFO 2022-03-28 11:04:54.398227 || Getting JSON data from https://dps.report/getJson?permalink=i1NG-20220325-193442_wvw
2022-03-28 11:04:58,565 INFO 2022-03-28 11:04:58.565077 || JSON data Retrieved 
2022-03-28 11:04:58,566 INFO 2022-03-28 11:04:58.566549 || Getting data from JSON 
2022-03-28 11:04:58,614 INFO 2022-03-28 11:04:58.613792 || Data retrieved 
2022-03-28 11:04:58,615 INFO 2022-03-28 11:04:58.615029 || https://dps.report/getJson?permalink=5QUL-20220326-102301_wvw 
2022-03-28 11:04:58,615 INFO 2022-03-28 11:04:58.615760 || Getting JSON data from https://dps.report/getJson?permalink=5QUL-20220326-102301_wvw
2022-03-28 11:05:02,829 INFO 2022-03-28 11:05:02.829162 || JSON data Retrieved 
2022-03-28 11:05:02,830 INFO 2022-03-28 11:05:02.830706 || Getting data from JSON 
2022-03-28 11:05:02,943 INFO 2022-03-28 11:05:02.942812 || Data retrieved 
2022-03-28 11:05:02,944 INFO 2022-03-28 11:05:02.943956 || Getting Raid data 
2022-03-28 11:05:02,955 INFO 2022-03-28 11:05:02.955430 || Welcome to the Records of Valhalla! 
2022-03-28 11:05:03,741 INFO 2022-03-28 11:05:03.741016 || Raid data retrieved 
2022-03-28 11:05:03,823 INFO 2022-03-28 11:05:03.823222 || DONE PROCESSING DATA 
2022-03-28 11:05:37,648 INFO 2022-03-28 11:05:37.648691 || PROCESSING DATA 
2022-03-28 11:05:37,650 INFO 2022-03-28 11:05:37.650540 || Considering fights with at least 10 allied players and at least 10 enemies that took longer than 30 s. 
2022-03-28 11:05:37,651 INFO 2022-03-28 11:05:37.651583 || https://dps.report/getJson?permalink=E10S-20220325-192416_wvw 
2022-03-28 11:05:37,652 INFO 2022-03-28 11:05:37.652474 || Getting JSON data from https://dps.report/getJson?permalink=E10S-20220325-192416_wvw
2022-03-28 11:05:40,946 INFO 2022-03-28 11:05:40.946559 || JSON data Retrieved 
2022-03-28 11:05:40,947 INFO 2022-03-28 11:05:40.947822 || Getting data from JSON 
2022-03-28 11:05:40,949 ERROR 2022-03-28 11:05:40.949416 || Couldnt get json/data from {'href': 'https://dps.report/getJson?permalink=E10S-20220325-192416_wvw'} 
2022-03-28 11:05:40,950 ERROR 2022-03-28 11:05:40.950496 || 'Logger' object has no attribute 'write' 
2022-03-28 11:05:40,951 INFO 2022-03-28 11:05:40.951190 || https://dps.report/getJson?permalink=ZbW9-20220325-192834_wvw 
2022-03-28 11:05:40,951 INFO 2022-03-28 11:05:40.951793 || Getting JSON data from https://dps.report/getJson?permalink=ZbW9-20220325-192834_wvw
2022-03-28 11:05:42,752 INFO 2022-03-28 11:05:42.752490 || JSON data Retrieved 
2022-03-28 11:05:42,753 INFO 2022-03-28 11:05:42.753789 || Getting data from JSON 
2022-03-28 11:05:42,755 ERROR 2022-03-28 11:05:42.755518 || Couldnt get json/data from {'href': 'https://dps.report/getJson?permalink=ZbW9-20220325-192834_wvw'} 
2022-03-28 11:05:42,756 ERROR 2022-03-28 11:05:42.756301 || 'Logger' object has no attribute 'write' 
2022-03-28 11:05:42,757 INFO 2022-03-28 11:05:42.756983 || https://dps.report/getJson?permalink=p402-20220325-193120_wvw 
2022-03-28 11:05:42,757 INFO 2022-03-28 11:05:42.757578 || Getting JSON data from https://dps.report/getJson?permalink=p402-20220325-193120_wvw
2022-03-28 11:05:46,233 INFO 2022-03-28 11:05:46.233125 || JSON data Retrieved 
2022-03-28 11:05:46,234 INFO 2022-03-28 11:05:46.234521 || Getting data from JSON 
2022-03-28 11:05:46,236 ERROR 2022-03-28 11:05:46.236162 || Couldnt get json/data from {'href': 'https://dps.report/getJson?permalink=p402-20220325-193120_wvw'} 
2022-03-28 11:05:46,237 ERROR 2022-03-28 11:05:46.236935 || 'Logger' object has no attribute 'write' 
2022-03-28 11:05:46,237 INFO 2022-03-28 11:05:46.237590 || https://dps.report/getJson?permalink=6Gul-20220325-193209_wvw 
2022-03-28 11:05:46,238 INFO 2022-03-28 11:05:46.238165 || Getting JSON data from https://dps.report/getJson?permalink=6Gul-20220325-193209_wvw
2022-03-28 11:05:50,444 INFO 2022-03-28 11:05:50.443948 || JSON data Retrieved 
2022-03-28 11:05:50,445 INFO 2022-03-28 11:05:50.445349 || Getting data from JSON 
2022-03-28 11:05:50,496 INFO 2022-03-28 11:05:50.496693 || Data retrieved 
2022-03-28 11:05:50,497 INFO 2022-03-28 11:05:50.497822 || https://dps.report/getJson?permalink=djCU-20220325-193442_wvw 
2022-03-28 11:05:50,498 INFO 2022-03-28 11:05:50.498541 || Getting JSON data from https://dps.report/getJson?permalink=djCU-20220325-193442_wvw
2022-03-28 11:05:53,772 INFO 2022-03-28 11:05:53.772512 || JSON data Retrieved 
2022-03-28 11:05:53,774 INFO 2022-03-28 11:05:53.773977 || Getting data from JSON 
2022-03-28 11:05:53,819 INFO 2022-03-28 11:05:53.819571 || Data retrieved 
2022-03-28 11:05:53,820 INFO 2022-03-28 11:05:53.820794 || https://dps.report/getJson?permalink=16YF-20220326-102301_wvw 
2022-03-28 11:05:53,821 INFO 2022-03-28 11:05:53.821502 || Getting JSON data from https://dps.report/getJson?permalink=16YF-20220326-102301_wvw
2022-03-28 11:05:58,113 INFO 2022-03-28 11:05:58.113193 || JSON data Retrieved 
2022-03-28 11:05:58,114 INFO 2022-03-28 11:05:58.114696 || Getting data from JSON 
2022-03-28 11:05:58,203 INFO 2022-03-28 11:05:58.203704 || Data retrieved 
2022-03-28 11:05:58,205 INFO 2022-03-28 11:05:58.204876 || Getting Raid data 
2022-03-28 11:05:58,216 INFO 2022-03-28 11:05:58.216363 || Welcome to the Records of Valhalla! 
2022-03-28 11:05:58,967 INFO 2022-03-28 11:05:58.967712 || Raid data retrieved 
2022-03-28 11:05:59,048 INFO 2022-03-28 11:05:59.048165 || DONE PROCESSING DATA 
2022-03-28 11:07:27,054 INFO 2022-03-28 11:07:27.054246 || PROCESSING DATA 
2022-03-28 11:07:27,056 INFO 2022-03-28 11:07:27.055883 || Considering fights with at least 10 allied players and at least 10 enemies that took longer than 30 s. 
2022-03-28 11:07:27,057 INFO 2022-03-28 11:07:27.056874 || https://dps.report/getJson?permalink=g18D-20220325-193120_wvw 
2022-03-28 11:07:27,057 INFO 2022-03-28 11:07:27.057757 || Getting JSON data from https://dps.report/getJson?permalink=g18D-20220325-193120_wvw
2022-03-28 11:07:30,201 INFO 2022-03-28 11:07:30.201277 || JSON data Retrieved 
2022-03-28 11:07:30,202 INFO 2022-03-28 11:07:30.202635 || Getting data from JSON 
2022-03-28 11:07:30,204 ERROR 2022-03-28 11:07:30.204256 || Couldnt get json/data from {'href': 'https://dps.report/getJson?permalink=g18D-20220325-193120_wvw'} 
2022-03-28 11:07:30,205 ERROR 2022-03-28 11:07:30.205180 || 'Logger' object has no attribute 'write' 
2022-03-28 11:07:30,205 INFO 2022-03-28 11:07:30.205832 || https://dps.report/getJson?permalink=Rdcn-20220325-193209_wvw 
2022-03-28 11:07:30,206 INFO 2022-03-28 11:07:30.206455 || Getting JSON data from https://dps.report/getJson?permalink=Rdcn-20220325-193209_wvw
2022-03-28 11:07:33,546 INFO 2022-03-28 11:07:33.546172 || JSON data Retrieved 
2022-03-28 11:07:33,547 INFO 2022-03-28 11:07:33.547548 || Getting data from JSON 
